speaker,sex,age,res,edu,file,speech_rate,word,phone,previous,following,phone_start,phone_end,method,phone_start_suyuan,phone_start_sijia,diff,simple_phone,phone_category
ma_4426,m,31,Nanjing,18,Nanjing_ma_4426,5.817313794495134,卡,e5,d,d,58.06317836521751,58.09886083342496,Human-Human,58.06317836521751,58.069433785136425,0.006255419918915095,e,vowel
ma_4426,m,31,Nanjing,18,Nanjing_ma_4426,5.817313794495134,越来越,ve4,e5,l,58.136461710174586,58.26838501849395,Human-Human,58.136461710174586,58.12040489173574,0.016056818438848097,ve,vowel
ma_4426,m,31,Nanjing,18,Nanjing_ma_4426,5.817313794495134,越来越,l,ve4,ai2,58.26838501849395,58.313999304872524,Human-Human,58.26838501849395,58.31325927374689,0.04487425525293531,l,approximant
ma_4426,m,31,Nanjing,18,Nanjing_ma_4426,5.817313794495134,越来越,ai2,l,ve4,58.313999304872524,58.42461394934057,Human-Human,58.313999304872524,58.33854723059716,0.024547925724633046,ai,vowel
ma_4426,m,31,Nanjing,18,Nanjing_ma_4426,5.817313794495134,越来越,ve4,ai2,ia2,58.42461394934057,58.59520769990091,Human-Human,58.42461394934057,58.414569844422495,0.01004410491807306,ve,vowel
ma_4426,m,31,Nanjing,18,Nanjing_ma_4426,5.817313794495134,严,ia2,ve4,n,58.59520769990091,58.66567249379733,Human-Human,58.59520769990091,58.58584348788363,0.009364212017281659,ia,vowel
ma_4426,m,31,Nanjing,18,Nanjing_ma_4426,5.817313794495134,严,n,ia2,j,58.66567249379733,58.81698300175583,Human-Human,58.66567249379733,58.67178512521278,0.006112631415447822,n,nasal
ma_4426,m,31,Nanjing,18,Nanjing_ma_4426,5.817313794495134,减少,j,n,ia3,58.81698300175583,58.88064154227204,Human-Human,58.81698300175583,58.78750622604648,0.029476775709348146,j,fricative
ma_4426,m,31,Nanjing,18,Nanjing_ma_4426,5.817313794495134,减少,ia3,j,n,58.88064154227204,59.000379044015794,Human-Human,58.88064154227204,58.895128455317135,0.014486913045097083,ia,vowel
ma_4426,m,31,Nanjing,18,Nanjing_ma_4426,5.817313794495134,减少,n,ia3,sh,59.000379044015794,59.036870473118654,Human-Human,59.000379044015794,58.981106969329616,0.019272074686178087,n,nasal
ma_4426,m,31,Nanjing,18,Nanjing_ma_4426,5.817313794495134,减少,sh,n,ao3,59.036870473118654,59.08818654529455,Human-Human,59.036870473118654,59.01314186783656,0.02372860528209486,sh,fricative
ma_4426,m,31,Nanjing,18,Nanjing_ma_4426,5.817313794495134,减少,ao3,sh,c,59.08818654529455,59.25275411372439,Human-Human,59.08818654529455,59.09569333706598,0.007506791771433541,ao,vowel
ma_4426,m,31,Nanjing,18,Nanjing_ma_4426,5.817313794495134,从,c,ao3,o2,59.25275411372439,59.29285183770482,Human-Human,59.25275411372439,59.227762120605675,0.024991993118717915,c,fricative
ma_4426,m,31,Nanjing,18,Nanjing_ma_4426,5.817313794495134,从,o2,c,ng,59.29285183770482,59.44908076855143,Human-Human,59.29285183770482,59.30245964609596,0.00960780839113795,o,vowel
ma_4426,m,31,Nanjing,18,Nanjing_ma_4426,5.817313794495134,从,ng,o2,<SIL>,59.44908076855143,59.54010726213153,Human-Human,59.44908076855143,59.3861575708191,0.06292319773233146,ng,nasal
ma_4426,m,31,Nanjing,18,Nanjing_ma_4426,2.084482734279604,啊,a5,<SIL>,<SIL>,59.998669016075105,60.478404340122104,Human-Human,59.998669016075105,60.007321679880576,0.008652663805470695,a,vowel
ma_5260,m,27,Xinan,17,Kunming_ma_5260,5.312768214233404,我,uo3,<SIL>,t,1.600584827696002,1.664975596001736,Human-Human,1.600584827696002,1.6034405692691862,0.002855741573184245,uo,vowel
ma_5260,m,27,Xinan,17,Kunming_ma_5260,5.312768214233404,他,t,uo3,a1,1.664975596001736,1.6723189068984727,Human-Human,1.664975596001736,1.6614152348429905,0.003560361158745584,t,stop
ma_5260,m,27,Xinan,17,Kunming_ma_5260,5.312768214233404,他,a1,t,m,1.6723189068984727,1.711996640525775,Human-Human,1.6723189068984727,1.6719075589275472,4.113479709255685e-4,a,vowel
ma_5260,m,27,Xinan,17,Kunming_ma_5260,5.312768214233404,妈,m,a1,a1,1.711996640525775,1.7259215616615549,Human-Human,1.711996640525775,1.719118154563062,0.007121514037287113,m,nasal
ma_5260,m,27,Xinan,17,Kunming_ma_5260,5.312768214233404,妈,a1,m,sh,1.7259215616615549,1.8011897180310024,Human-Human,1.7259215616615549,1.739991067988418,0.014069506326863213,a,vowel
ma_5260,m,27,Xinan,17,Kunming_ma_5260,5.312768214233404,说,sh,a1,uo1,1.8011897180310024,2.0126334359757143,Human-Human,1.8011897180310024,1.8008279009219772,3.618171090251643e-4,sh,fricative
ma_5260,m,27,Xinan,17,Kunming_ma_5260,5.312768214233404,说,uo1,sh,b,2.0126334359757143,2.067573387903314,Human-Human,2.0126334359757143,2.0136891287712735,0.001055692795559171,uo,vowel
ma_5260,m,27,Xinan,17,Kunming_ma_5260,5.312768214233404,不,b,uo1,u4,2.067573387903314,2.0725213387745702,Human-Human,2.067573387903314,2.0682907448548233,7.173569515095402e-4,b,stop
ma_5260,m,27,Xinan,17,Kunming_ma_5260,5.312768214233404,不,u4,b,d,2.0725213387745702,2.1253236044101183,Human-Human,2.0725213387745702,2.075719822530566,0.0031984837559959622,u,vowel
ma_5260,m,27,Xinan,17,Kunming_ma_5260,5.312768214233404,定,d,u4,i4,2.1253236044101183,2.135611744586001,Human-Human,2.1253236044101183,2.1047593424092166,0.020564262000901667,d,stop
ma_5260,m,27,Xinan,17,Kunming_ma_5260,5.312768214233404,定,i4,d,ng,2.135611744586001,2.3670948985433644,Human-Human,2.135611744586001,2.1232475765103818,0.01236416807561902,i,vowel
ma_5260,m,27,Xinan,17,Kunming_ma_5260,5.312768214233404,定,ng,i4,uo3,2.3670948985433644,2.375072062533662,Human-Human,2.3670948985433644,2.3625301551923465,0.004564743351017864,ng,nasal
ma_5260,m,27,Xinan,17,Kunming_ma_5260,5.312768214233404,我,uo3,ng,c,2.375072062533662,2.578216255277966,Human-Human,2.375072062533662,2.410035099573711,0.034963037040049105,uo,vowel
ma_5260,m,27,Xinan,17,Kunming_ma_5260,5.312768214233404,操,c,uo3,ao4,2.578216255277966,2.782475577114054,Human-Human,2.578216255277966,2.576862743027868,0.0013535122500982766,c,fricative
ma_5260,m,27,Xinan,17,Kunming_ma_5260,5.312768214233404,操,ao4,c,<SIL>,2.782475577114054,3.1063911564131574,Human-Human,2.782475577114054,2.78383382260164,0.0013582454875860073,ao,vowel
ma_5260,m,27,Xinan,17,Kunming_ma_5260,4.680200386025713,以后,i3,<SIL>,h,3.867978667910453,3.954708430431376,Human-Human,3.867978667910453,3.8801739013704646,0.012195233460011501,i,vowel
ma_5260,m,27,Xinan,17,Kunming_ma_5260,4.680200386025713,以后,h,i3,ou4,3.954708430431376,4.028227130458018,Human-Human,3.954708430431376,3.9593350383730193,0.004626607941643268,h,fricative
ma_5260,m,27,Xinan,17,Kunming_ma_5260,4.680200386025713,以后,ou4,h,iao4,4.028227130458018,4.087554468423558,Human-Human,4.028227130458018,4.023584136949817,0.004642993508200632,ou,vowel
