speaker,sex,age,res,edu,file,speech_rate,word,phone,previous,following,phone_start,phone_end
ma_4336,F,25,Canto,14,Canto_ma_4336,5.592533288367158,打,d,v4,a3,15.60234200215199,15.63364338893537
ma_4336,F,25,Canto,14,Canto_ma_4336,7.039365810081453,跟,g,uo3,e1,39.47577292408115,39.54230467252729
ma_4336,F,25,Canto,14,Canto_ma_4336,6.179052601898325,李,i3,l,j,46.188362754775206,46.319396420228315
ma_4336,F,25,Canto,14,Canto_ma_4336,6.179052601898325,这个,zh,iu4,ei4,45.99281145644098,46.025782678883544
ma_4336,F,25,Canto,14,Canto_ma_4336,7.177837966664349,乡下,ia1,x,ng,43.1920371210679,43.290571686058996
ma_4336,F,25,Canto,14,Canto_ma_4336,7.177837966664349,去,v4,q,d,42.175106859185,42.24555655265021
ma_4336,F,25,Canto,14,Canto_ma_4336,6.183541258460259,我,uo3,n,sh,32.123443948554254,32.22488343365668
ma_4336,F,25,Canto,14,Canto_ma_4336,6.0507664206963785,就,j,i3,iu4,34.82690725659176,34.90225884506249
ma_4336,F,25,Canto,14,Canto_ma_4336,6.183541258460259,电话,n,ia4,h,31.7744189024134,31.808741645139246
ma_4336,F,25,Canto,14,Canto_ma_4336,5.427809267966177,钱,ia2,q,n,7.32755876828644,7.419826781335887
ma_4336,F,25,Canto,14,Canto_ma_4336,6.179052601898325,这个,g,ei4,e5,46.80152610126697,46.828432279498294
ma_4336,F,25,Canto,14,Canto_ma_4336,5.592533288367158,当天,ia1,t,n,14.640221405205027,14.697076717465327
ma_4336,F,25,Canto,14,Canto_ma_4336,5.946638717651713,都,ou1,d,sh,21.51688323222604,21.59058617890653
ma_4336,F,25,Canto,14,Canto_ma_4336,7.039365810081453,就,j,uo3,iu4,39.91382004973895,39.99800903275578
ma_4336,F,25,Canto,14,Canto_ma_4336,4.709312008482817,比,i3,b,zh,57.19945063317572,57.24863839209786
ma_4336,F,25,Canto,14,Canto_ma_4336,6.179052601898325,就,j,<SIL>,iu4,45.87171886579675,45.87867196227985
ma_4336,F,25,Canto,14,Canto_ma_4336,6.0507664206963785,一个,i1,ao3,g,35.38733158219201,35.515207080715655
ma_4336,F,25,Canto,14,Canto_ma_4336,6.564288983690956,去,v4,q,d,25.58220581471895,25.6629573438665
ma_4336,F,25,Canto,14,Canto_ma_4336,5.427809267966177,还是,ai2,h,sh,9.352173201852317,9.477925302811574
ma_4336,F,25,Canto,14,Canto_ma_4336,7.039365810081453,跟,n,e1,n,39.575121789471346,39.61998817798657
ma_4336,F,25,Canto,14,Canto_ma_4336,6.564288983690956,这,zh,i3,e4,24.359869759108772,24.415303357205982
ma_4336,F,25,Canto,14,Canto_ma_4336,6.179052601898325,不懂,ng,o3,z,47.756891442346635,47.8539878697076
ma_4336,F,25,Canto,14,Canto_ma_4336,7.177837966664349,但是,n,a4,sh,42.46218491352429,42.50097259861316
ma_4336,F,25,Canto,14,Canto_ma_4336,5.946638717651713,不是,sh,u2,ii4,20.441531295429805,20.451155307667715
ma_4336,F,25,Canto,14,Canto_ma_4336,6.183541258460259,要,iao4,uo3,b,30.74761312503067,30.899351747915027
ma_4336,F,25,Canto,14,Canto_ma_4336,6.564288983690956,哪,a3,n,iou3,23.231773891704073,23.390682914688934
ma_4336,F,25,Canto,14,Canto_ma_4336,7.177837966664349,乡下,x,iao4,ia1,43.0883440647053,43.1920371210679
ma_4336,F,25,Canto,14,Canto_ma_4336,7.177837966664349,她,t,ii4,a1,42.54902798640771,42.57683670516204
ma_4336,F,25,Canto,14,Canto_ma_4336,4.709312008482817,可能,n,e3,e2,56.74774221843175,56.8143707909505
ma_4336,F,25,Canto,14,Canto_ma_4336,6.183541258460259,电话,ua4,h,g,31.852039570138867,31.9724386922723
ma_4336,F,25,Canto,14,Canto_ma_4336,5.427809267966177,搞不清,g,ie3,ao3,8.200296547781893,8.267168365312447
ma_4336,F,25,Canto,14,Canto_ma_4336,5.946638717651713,吗,m,e5,a5,21.96033377794943,22.02844402162275
ma_4336,F,25,Canto,14,Canto_ma_4336,4.65064615411055,知道,ao4,d,d,1.0657615148034394,1.2782693884319085
ma_4336,F,25,Canto,14,Canto_ma_4336,7.039365810081453,我,uo3,uo1,j,39.86874640301316,39.91382004973895
ma_4336,F,25,Canto,14,Canto_ma_4336,5.958184195126839,偷,ou1,t,q,5.281640371568445,5.436575220895704
ma_4336,F,25,Canto,14,Canto_ma_4336,6.564288983690956,的,e5,d,a5,25.706400668901132,25.75110965781856
ma_4336,F,25,Canto,14,Canto_ma_4336,6.179052601898325,她,t,ii4,a1,49.046818525973784,49.19947536626256
ma_4336,F,25,Canto,14,Canto_ma_4336,6.564288983690956,总台,ng,o3,t,23.872172216907273,23.90003400551461
ma_4336,F,25,Canto,14,Canto_ma_4336,5.958184195126839,一个,i1,ao4,g,4.67967262385561,4.7355057536860095
ma_4336,F,25,Canto,14,Canto_ma_4336,6.0507664206963785,就,iu4,j,iao4,34.90225884506249,34.956963887714615
ma_4336,F,25,Canto,14,Canto_ma_4336,6.179052601898325,这个,ei4,zh,g,47.08914150542643,47.12570118199429
ma_4336,F,25,Canto,14,Canto_ma_4336,4.709312008482817,只是,zh,<SIL>,ii3,55.25059503888623,55.2670653984338
ma_4336,F,25,Canto,14,Canto_ma_4336,7.177837966664349,她,a1,t,h,42.57683670516204,42.68815286108367
ma_4336,F,25,Canto,14,Canto_ma_4336,6.183541258460259,像,ia4,x,ng,28.782055040079552,28.89419901147186
ma_4336,F,25,Canto,14,Canto_ma_4336,5.958184195126839,他们,n,e5,zh,4.363355857822207,4.443607430895608
ma_4336,F,25,Canto,14,Canto_ma_4336,5.946638717651713,时候,ii2,sh,h,21.37259082202315,21.40217888963822
ma_4336,F,25,Canto,14,Canto_ma_4336,4.709312008482817,的,e5,d,i1,55.82613517087046,55.91659504065706
ma_4336,F,25,Canto,14,Canto_ma_4336,5.592533288367158,打,a3,d,d,15.63364338893537,15.7629982184194
ma_4336,F,25,Canto,14,Canto_ma_4336,4.709312008482817,男的,a2,n,n,57.57269753534981,57.69439906639124
ma_4336,F,25,Canto,14,Canto_ma_4336,6.179052601898325,不懂,d,u4,o3,47.58569791863814,47.677973932480725
ma_4336,F,25,Canto,14,Canto_ma_4336,4.709312008482817,可能,e3,k,n,56.68687537570872,56.74774221843175
ma_4336,F,25,Canto,14,Canto_ma_4336,7.039365810081453,说,sh,i3,uo1,39.71482392105744,39.79377305995765
ma_4336,F,25,Canto,14,Canto_ma_4336,6.179052601898325,这个,zh,uo1,ei4,46.7056157463247,46.74894895975437
ma_4336,F,25,Canto,14,Canto_ma_4336,5.427809267966177,单据,a1,d,n,10.076435617593843,10.167320152603315
ma_4336,F,25,Canto,14,Canto_ma_4336,5.946638717651713,都,d,ou5,ou1,21.456391723185927,21.51688323222604
ma_4336,F,25,Canto,14,Canto_ma_4336,4.65064615411055,为什么,n,e2,m,1.827775357769027,1.860132907898584
ma_4336,F,25,Canto,14,Canto_ma_4336,4.709312008482817,英文,i1,e5,ng,55.91659504065706,56.16014841481616
ma_4336,F,25,Canto,14,Canto_ma_4336,6.179052601898325,不是,b,a4,u2,48.92760735282147,48.97072060284356
ma_4336,F,25,Canto,14,Canto_ma_4336,5.946638717651713,不,u4,b,b,19.061232291478667,19.162506236259187
ma_4336,F,25,Canto,14,Canto_ma_4336,6.179052601898325,说,uo1,sh,zh,46.57545375175446,46.7056157463247
ma_4336,F,25,Canto,14,Canto_ma_4336,6.564288983690956,调,iao4,d,l,24.955858608951267,25.093375013175365
ma_4336,F,25,Canto,14,Canto_ma_4336,5.592533288367158,他,a1,t,d,17.521258724320777,17.595890300948156
ma_4336,F,25,Canto,14,Canto_ma_4336,5.958184195126839,找到,d,ao3,ao4,4.551985352673812,4.583173792037566
ma_4336,F,25,Canto,14,Canto_ma_4336,6.0507664206963785,到,d,ao3,ao4,36.1253030970954,36.16276145959832
ma_4336,F,25,Canto,14,Canto_ma_4336,5.958184195126839,他们,t,e4,a1,4.162338585748676,4.210863105288083
ma_4336,F,25,Canto,14,Canto_ma_4336,6.0507664206963785,一个,e4,g,n,35.53529808710748,35.61013530133269
ma_4336,F,25,Canto,14,Canto_ma_4336,5.592533288367158,忙,ng,a2,<SIL>,17.88091493345343,18.03210895596307
ma_4336,F,25,Canto,14,Canto_ma_4336,5.946638717651713,帮,ng,a1,uo3,19.376492285451295,19.528167336910233
ma_4336,F,25,Canto,14,Canto_ma_4336,5.592533288367158,去,v4,q,q,16.83522987502234,16.98104412157424
ma_4336,F,25,Canto,14,Canto_ma_4336,5.958184195126839,总台,z,e4,o3,4.828054763987152,4.8884863768686095
ma_4336,F,25,Canto,14,Canto_ma_4336,5.427809267966177,当然,n,a2,uo3,7.935771025252934,7.9861534656388775
ma_4336,F,25,Canto,14,Canto_ma_4336,5.427809267966177,他,t,ei3,a1,11.149896305411664,11.272917598627979
ma_4336,F,25,Canto,14,Canto_ma_4336,6.564288983690956,来,l,iao4,ai2,25.093375013175365,25.117149165111112
ma_4336,F,25,Canto,14,Canto_ma_4336,6.183541258460259,嘛,m,a3,a5,30.234703881275177,30.316224759222862
ma_4336,F,25,Canto,14,Canto_ma_4336,5.958184195126839,总台,ai2,t,t,5.055358854030515,5.164656401202474
ma_4336,F,25,Canto,14,Canto_ma_4336,6.0507664206963785,那,n,e4,a4,35.61013530133269,35.67896100071555
ma_4336,F,25,Canto,14,Canto_ma_4336,6.183541258460259,没,ei2,m,b,29.672703860175872,29.77841714027055
ma_4336,F,25,Canto,14,Canto_ma_4336,6.183541258460259,就,iu4,j,x,28.449765234046385,28.672851363376118
ma_4336,F,25,Canto,14,Canto_ma_4336,6.179052601898325,不是,u2,b,sh,48.97072060284356,49.006237784737785
ma_4336,F,25,Canto,14,Canto_ma_4336,7.177837966664349,乡下,x,ng,ia4,43.328332065203504,43.36638914895477
ma_4336,F,25,Canto,14,Canto_ma_4336,4.709312008482817,好,h,iao4,ao3,58.006571202642036,58.13271848017337
ma_4336,F,25,Canto,14,Canto_ma_4336,6.183541258460259,办法,b,ei2,a4,29.77841714027055,29.862883798314673
ma_4336,F,25,Canto,14,Canto_ma_4336,5.946638717651713,时候,ou5,h,d,21.407836635884628,21.456391723185927
ma_4336,F,25,Canto,14,Canto_ma_4336,6.564288983690956,哪,n,<SIL>,a3,23.138524020372685,23.231773891704073
ma_4336,F,25,Canto,14,Canto_ma_4336,5.946638717651713,先,n,ia1,uo3,20.06216313158918,20.245735189024636
ma_4336,F,25,Canto,14,Canto_ma_4336,5.958184195126839,钱,ia2,q,n,5.54157561854469,5.637311239338729
ma_4336,F,25,Canto,14,Canto_ma_4336,7.177837966664349,的,e5,d,<SIL>,44.82999389645551,45.011516336657905
ma_4336,F,25,Canto,14,Canto_ma_4336,7.177837966664349,们,m,a1,e5,41.133036665172845,41.15548474829307
ma_4336,F,25,Canto,14,Canto_ma_4336,7.177837966664349,但是,a4,d,n,42.38785496072354,42.46218491352429
ma_4336,F,25,Canto,14,Canto_ma_4336,5.946638717651713,了,l,uo1,e5,21.89337587894819,21.927421611254783
ma_4336,F,25,Canto,14,Canto_ma_4336,5.946638717651713,说,sh,ou1,uo1,21.59058617890653,21.73895790317904
ma_4336,F,25,Canto,14,Canto_ma_4336,6.183541258460259,跟,e1,g,n,32.03650823116623,32.06614912475995
ma_4336,F,25,Canto,14,Canto_ma_4336,5.958184195126839,找到,zh,n,ao3,4.443607430895608,4.46835394993301
ma_4336,F,25,Canto,14,Canto_ma_4336,6.183541258460259,但,a4,d,n,30.569241235063526,30.639855733238594
ma_4336,F,25,Canto,14,Canto_ma_4336,5.946638717651713,说,sh,uo3,uo1,18.705603505893095,18.789130741608474
ma_4336,F,25,Canto,14,Canto_ma_4336,5.958184195126839,那个,n,n,ei4,3.8786130110708457,3.910452440585957
